ID,time,S_pro_real
0,520.0,0.5246657412061343
1,520.0,0.0
2,520.0,0.5246657412061343
3,520.0,0.5246657412061343
4,520.0,0.5246657412061343
5,520.0,0.5246657412061343
6,520.0,0.5246657412061343
7,520.0,0.5246657412061343
8,520.0,0.5246657412061343
9,520.0,0.5246657412061343
10,520.0,0.5246657412061343
11,520.0,0.5246657412061343
12,520.0,0.5246657412061343
13,520.0,0.5246657412061343
14,520.0,0.5246657412061343
15,520.0,0.4015242097028323
16,520.0,0.5246657412061343
17,520.0,0.5246657412061343
18,520.0,0.5246657412061343
20,520.0,0.5246657412061343
21,520.0,0.5246657412061343
22,520.0,0.5246657412061343
23,520.0,0.5246657412061343
24,520.0,0.5246657412061343
25,520.0,0.5246657412061343
26,520.0,0.5246657412061343
27,520.0,0.5246657412061343
0,560.0,0.5246657412061343
26,560.0,0.5246657412061343
2,560.0,0.5246657412061343
3,560.0,0.5246657412061343
4,560.0,0.5246657412061343
5,560.0,0.5246657412061343
6,560.0,0.5246657412061343
7,560.0,0.5246657412061343
8,560.0,0.5246657412061343
9,560.0,0.5246657412061343
10,560.0,0.5246657412061343
11,560.0,0.5246657412061343
12,560.0,0.5246657412061343
13,560.0,0.5246657412061343
14,560.0,0.5246657412061343
27,560.0,0.5246657412061343
16,560.0,0.5246657412061343
17,560.0,0.5246657412061343
18,560.0,0.5246657412061343
20,560.0,0.5246657412061343
21,560.0,0.5246657412061343
22,560.0,0.5246657412061343
23,560.0,0.5246657412061343
24,560.0,0.5246657412061343
25,560.0,0.5246657412061343
0,600.0,0.5246657412061343
26,600.0,0.5246657412061343
2,600.0,0.5246657412061343
3,600.0,0.5246657412061343
4,600.0,0.5246657412061343
5,600.0,0.5246657412061343
6,600.0,0.5246657412061343
7,600.0,0.5246657412061343
8,600.0,0.5246657412061343
9,600.0,0.5246657412061343
10,600.0,0.5246657412061343
11,600.0,0.5246657412061343
12,600.0,0.5246657412061343
13,600.0,0.5246657412061343
14,600.0,0.5246657412061343
27,600.0,0.5246657412061343
16,600.0,0.5246657412061343
17,600.0,0.5246657412061343
18,600.0,0.5246657412061343
20,600.0,0.5246657412061343
21,600.0,0.5246657412061343
22,600.0,0.5246657412061343
23,600.0,0.5246657412061343
24,600.0,0.5246657412061343
25,600.0,0.5246657412061343
0,640.0,0.5246657412061343
26,640.0,0.5246657412061343
2,640.0,0.5246657412061343
3,640.0,0.5246657412061343
4,640.0,0.5246657412061343
5,640.0,0.5246657412061343
6,640.0,0.5246657412061343
7,640.0,0.5246657412061343
8,640.0,0.5246657412061343
9,640.0,0.5246657412061343
10,640.0,0.5246657412061343
11,640.0,0.5246657412061343
12,640.0,0.5246657412061343
13,640.0,0.5246657412061343
14,640.0,0.5246657412061343
27,640.0,0.5246657412061343
16,640.0,0.5246657412061343
17,640.0,0.5246657412061343
18,640.0,0.5246657412061343
20,640.0,0.5246657412061343
21,640.0,0.5246657412061343
22,640.0,0.5246657412061343
23,640.0,0.5246657412061343
24,640.0,0.5246657412061343
25,640.0,0.5246657412061343
0,680.0,0.5246657412061343
26,680.0,0.5246657412061343
2,680.0,0.5246657412061343
3,680.0,0.5246657412061343
4,680.0,0.5246657412061343
5,680.0,0.5246657412061343
6,680.0,0.5246657412061343
7,680.0,0.5246657412061343
8,680.0,0.5246657412061343
9,680.0,0.5246657412061343
10,680.0,0.5246657412061343
11,680.0,0.5246657412061343
12,680.0,0.5246657412061343
13,680.0,0.5246657412061343
14,680.0,0.5246657412061343
27,680.0,0.5246657412061343
16,680.0,0.5246657412061343
17,680.0,0.5246657412061343
18,680.0,0.5246657412061343
20,680.0,0.5246657412061343
21,680.0,0.5246657412061343
22,680.0,0.5246657412061343
23,680.0,0.5246657412061343
24,680.0,0.5246657412061343
25,680.0,0.5246657412061343
0,720.0,0.5246657412061343
26,720.0,0.5246657412061343
2,720.0,0.5246657412061343
3,720.0,0.5246657412061343
4,720.0,0.5246657412061343
5,720.0,0.5246657412061343
6,720.0,0.5246657412061343
7,720.0,0.5246657412061343
8,720.0,0.5246657412061343
9,720.0,0.5246657412061343
10,720.0,0.5246657412061343
11,720.0,0.5246657412061343
12,720.0,0.5246657412061343
13,720.0,0.5246657412061343
14,720.0,0.5246657412061343
27,720.0,0.5246657412061343
16,720.0,0.5246657412061343
17,720.0,0.5246657412061343
18,720.0,0.5246657412061343
20,720.0,0.5246657412061343
21,720.0,0.5246657412061343
22,720.0,0.5246657412061343
23,720.0,0.5246657412061343
24,720.0,0.5246657412061343
25,720.0,0.5246657412061343
0,760.0,0.5246657412061343
26,760.0,0.5246657412061343
2,760.0,0.5246657412061343
3,760.0,0.5246657412061343
4,760.0,0.5246657412061343
5,760.0,0.5246657412061343
6,760.0,0.5246657412061343
7,760.0,0.5246657412061343
8,760.0,0.5246657412061343
9,760.0,0.5246657412061343
10,760.0,0.5246657412061343
11,760.0,0.5246657412061343
12,760.0,0.5246657412061343
13,760.0,0.5246657412061343
14,760.0,0.5246657412061343
27,760.0,0.5246657412061343
16,760.0,0.5246657412061343
17,760.0,0.5246657412061343
18,760.0,0.5246657412061343
20,760.0,0.5246657412061343
21,760.0,0.5246657412061343
22,760.0,0.5246657412061343
23,760.0,0.5246657412061343
24,760.0,0.5246657412061343
25,760.0,0.5246657412061343
0,800.0,0.5246657412061343
26,800.0,0.5246657412061343
2,800.0,0.5246657412061343
3,800.0,0.5246657412061343
4,800.0,0.5246657412061343
5,800.0,0.5246657412061343
6,800.0,0.5246657412061343
7,800.0,0.5246657412061343
8,800.0,0.5246657412061343
9,800.0,0.5246657412061343
10,800.0,0.5246657412061343
11,800.0,0.5246657412061343
12,800.0,0.5246657412061343
13,800.0,0.5246657412061343
14,800.0,0.5246657412061343
27,800.0,0.5246657412061343
16,800.0,0.5246657412061343
17,800.0,0.5246657412061343
18,800.0,0.5246657412061343
20,800.0,0.5246657412061343
21,800.0,0.5246657412061343
22,800.0,0.5246657412061343
23,800.0,0.5246657412061343
24,800.0,0.5246657412061343
25,800.0,0.5246657412061343
0,840.0,0.5246657412061343
26,840.0,0.5246657412061343
2,840.0,0.5246657412061343
3,840.0,0.5246657412061343
4,840.0,0.5246657412061343
5,840.0,0.5246657412061343
6,840.0,0.5246657412061343
7,840.0,0.5246657412061343
8,840.0,0.5246657412061343
9,840.0,0.5246657412061343
10,840.0,0.5246657412061343
11,840.0,0.5246657412061343
12,840.0,0.5246657412061343
13,840.0,0.5246657412061343
14,840.0,0.5246657412061343
27,840.0,0.5246657412061343
16,840.0,0.5246657412061343
17,840.0,0.5246657412061343
18,840.0,0.5246657412061343
20,840.0,0.5246657412061343
21,840.0,0.5246657412061343
22,840.0,0.5246657412061343
23,840.0,0.5246657412061343
24,840.0,0.5246657412061343
25,840.0,0.5246657412061343
28,840.0,0.5246657412061343
29,840.0,0.5246657412061343
0,880.0,0.5246657412061343
26,880.0,0.5246657412061343
2,880.0,0.5246657412061343
3,880.0,0.5246657412061343
4,880.0,0.5246657412061343
5,880.0,0.5246657412061343
6,880.0,0.5246657412061343
7,880.0,0.5246657412061343
8,880.0,0.5246657412061343
9,880.0,0.5246657412061343
10,880.0,0.5246657412061343
11,880.0,0.5246657412061343
12,880.0,0.5246657412061343
13,880.0,0.5246657412061343
14,880.0,0.5246657412061343
27,880.0,0.5246657412061343
16,880.0,0.5246657412061343
17,880.0,0.5246657412061343
18,880.0,0.5246657412061343
20,880.0,0.5246657412061343
21,880.0,0.5246657412061343
22,880.0,0.5246657412061343
23,880.0,0.5246657412061343
24,880.0,0.5246657412061343
25,880.0,0.5246657412061343
28,880.0,0.5246657412061343
29,880.0,0.5246657412061343
0,920.0,0.5246657412061343
26,920.0,0.5246657412061343
2,920.0,0.5246657412061343
3,920.0,0.5246657412061343
4,920.0,0.5246657412061343
5,920.0,0.5246657412061343
6,920.0,0.5246657412061343
7,920.0,0.5246657412061343
8,920.0,0.5246657412061343
9,920.0,0.5246657412061343
10,920.0,0.5246657412061343
11,920.0,0.5246657412061343
12,920.0,0.5246657412061343
13,920.0,0.5246657412061343
14,920.0,0.5246657412061343
27,920.0,0.5246657412061343
16,920.0,0.5246657412061343
17,920.0,0.5246657412061343
18,920.0,0.5246657412061343
20,920.0,0.5246657412061343
21,920.0,0.5246657412061343
22,920.0,0.5246657412061343
23,920.0,0.5246657412061343
24,920.0,0.5246657412061343
25,920.0,0.5246657412061343
28,920.0,0.5246657412061343
29,920.0,0.5246657412061343
0,960.0,0.5246657412061343
26,960.0,0.5246657412061343
2,960.0,0.5246657412061343
3,960.0,0.5246657412061343
4,960.0,0.5246657412061343
5,960.0,0.5246657412061343
6,960.0,0.5246657412061343
7,960.0,0.5246657412061343
8,960.0,0.5246657412061343
9,960.0,0.5246657412061343
10,960.0,0.5246657412061343
11,960.0,0.5246657412061343
12,960.0,0.5246657412061343
13,960.0,0.5246657412061343
14,960.0,0.5246657412061343
27,960.0,0.5246657412061343
16,960.0,0.5246657412061343
29,960.0,0.5246657412061343
18,960.0,0.5246657412061343
20,960.0,0.5246657412061343
21,960.0,0.5246657412061343
22,960.0,0.5246657412061343
23,960.0,0.5246657412061343
24,960.0,0.5246657412061343
25,960.0,0.5246657412061343
28,960.0,0.5246657412061343
30,960.0,0.5246657412061343
0,1000.0,0.5246657412061343
26,1000.0,0.5246657412061343
2,1000.0,0.5246657412061343
3,1000.0,0.5246657412061343
4,1000.0,0.5246657412061343
5,1000.0,0.5246657412061343
6,1000.0,0.5246657412061343
7,1000.0,0.5246657412061343
8,1000.0,0.5246657412061343
9,1000.0,0.5246657412061343
10,1000.0,0.5246657412061343
11,1000.0,0.5246657412061343
12,1000.0,0.5246657412061343
13,1000.0,0.5246657412061343
14,1000.0,0.5246657412061343
27,1000.0,0.5246657412061343
16,1000.0,0.5246657412061343
29,1000.0,0.5246657412061343
18,1000.0,0.5246657412061343
20,1000.0,0.5246657412061343
21,1000.0,0.5246657412061343
22,1000.0,0.5246657412061343
23,1000.0,0.5246657412061343
24,1000.0,0.5246657412061343
25,1000.0,0.5246657412061343
28,1000.0,0.5246657412061343
30,1000.0,0.5246657412061343
0,1040.0,0.5246657412061343
26,1040.0,0.5246657412061343
2,1040.0,0.5246657412061343
3,1040.0,0.5246657412061343
4,1040.0,0.5246657412061343
5,1040.0,0.5246657412061343
6,1040.0,0.5246657412061343
7,1040.0,0.5246657412061343
8,1040.0,0.5246657412061343
9,1040.0,0.5246657412061343
10,1040.0,0.5246657412061343
11,1040.0,0.5246657412061343
12,1040.0,0.5246657412061343
13,1040.0,0.5246657412061343
14,1040.0,0.5246657412061343
27,1040.0,0.5246657412061343
16,1040.0,0.5246657412061343
29,1040.0,0.5246657412061343
18,1040.0,0.5246657412061343
20,1040.0,0.5246657412061343
21,1040.0,0.5246657412061343
22,1040.0,0.5246657412061343
23,1040.0,0.5246657412061343
24,1040.0,0.5246657412061343
25,1040.0,0.5246657412061343
28,1040.0,0.5246657412061343
30,1040.0,0.5246657412061343
0,1080.0,0.5246657412061343
26,1080.0,0.5246657412061343
2,1080.0,0.5246657412061343
3,1080.0,0.5246657412061343
4,1080.0,0.5246657412061343
5,1080.0,0.5246657412061343
6,1080.0,0.5246657412061343
7,1080.0,0.5246657412061343
8,1080.0,0.5246657412061343
9,1080.0,0.5246657412061343
10,1080.0,0.5246657412061343
11,1080.0,0.5246657412061343
12,1080.0,0.5246657412061343
13,1080.0,0.5246657412061343
14,1080.0,0.5246657412061343
27,1080.0,0.5246657412061343
16,1080.0,0.5246657412061343
29,1080.0,0.5246657412061343
18,1080.0,0.5246657412061343
20,1080.0,0.5246657412061343
21,1080.0,0.5246657412061343
22,1080.0,0.5246657412061343
23,1080.0,0.5246657412061343
24,1080.0,0.5246657412061343
25,1080.0,0.5246657412061343
28,1080.0,0.5246657412061343
30,1080.0,0.5246657412061343
0,1120.0,0.5246657412061343
26,1120.0,0.5246657412061343
2,1120.0,0.5246657412061343
3,1120.0,0.5246657412061343
4,1120.0,0.5246657412061343
5,1120.0,0.5246657412061343
6,1120.0,0.5246657412061343
7,1120.0,0.5246657412061343
8,1120.0,0.5246657412061343
9,1120.0,0.5246657412061343
10,1120.0,0.5246657412061343
11,1120.0,0.5246657412061343
12,1120.0,0.5246657412061343
13,1120.0,0.5246657412061343
14,1120.0,0.5246657412061343
27,1120.0,0.5246657412061343
16,1120.0,0.5246657412061343
29,1120.0,0.5246657412061343
18,1120.0,0.5246657412061343
20,1120.0,0.5246657412061343
21,1120.0,0.5246657412061343
22,1120.0,0.5246657412061343
23,1120.0,0.5246657412061343
24,1120.0,0.5246657412061343
25,1120.0,0.5246657412061343
28,1120.0,0.5246657412061343
30,1120.0,0.5246657412061343
0,1160.0,0.5246657412061343
26,1160.0,0.5246657412061343
2,1160.0,0.5246657412061343
3,1160.0,0.5246657412061343
4,1160.0,0.5246657412061343
5,1160.0,0.5246657412061343
6,1160.0,0.5246657412061343
7,1160.0,0.5246657412061343
8,1160.0,0.5246657412061343
9,1160.0,0.5246657412061343
10,1160.0,0.5246657412061343
11,1160.0,0.5246657412061343
12,1160.0,0.5246657412061343
13,1160.0,0.5246657412061343
14,1160.0,0.5246657412061343
27,1160.0,0.5246657412061343
16,1160.0,0.5246657412061343
29,1160.0,0.5246657412061343
18,1160.0,0.5246657412061343
20,1160.0,0.5246657412061343
21,1160.0,0.5246657412061343
22,1160.0,0.5246657412061343
23,1160.0,0.5246657412061343
24,1160.0,0.5246657412061343
25,1160.0,0.5246657412061343
28,1160.0,0.5246657412061343
30,1160.0,0.5246657412061343
0,1200.0,0.5246657412061343
26,1200.0,0.5246657412061343
2,1200.0,0.5246657412061343
3,1200.0,0.5246657412061343
4,1200.0,0.5246657412061343
5,1200.0,0.5246657412061343
6,1200.0,0.5246657412061343
7,1200.0,0.5246657412061343
8,1200.0,0.5246657412061343
9,1200.0,0.5246657412061343
10,1200.0,0.5246657412061343
11,1200.0,0.5246657412061343
12,1200.0,0.5246657412061343
13,1200.0,0.5246657412061343
14,1200.0,0.5246657412061343
27,1200.0,0.5246657412061343
16,1200.0,0.5246657412061343
29,1200.0,0.5246657412061343
18,1200.0,0.5246657412061343
20,1200.0,0.5246657412061343
21,1200.0,0.5246657412061343
22,1200.0,0.5246657412061343
23,1200.0,0.5246657412061343
24,1200.0,0.5246657412061343
30,1200.0,0.5246657412061343
28,1200.0,0.5246657412061343
0,1240.0,0.5246657412061343
26,1240.0,0.5246657412061343
2,1240.0,0.5246657412061343
3,1240.0,0.5246657412061343
4,1240.0,0.5246657412061343
5,1240.0,0.5246657412061343
6,1240.0,0.5246657412061343
7,1240.0,0.5246657412061343
8,1240.0,0.5246657412061343
9,1240.0,0.5246657412061343
10,1240.0,0.5246657412061343
11,1240.0,0.5246657412061343
12,1240.0,0.5246657412061343
13,1240.0,0.5246657412061343
14,1240.0,0.5246657412061343
27,1240.0,0.5246657412061343
16,1240.0,0.5246657412061343
29,1240.0,0.5246657412061343
18,1240.0,0.5246657412061343
20,1240.0,0.5246657412061343
21,1240.0,0.5246657412061343
22,1240.0,0.5246657412061343
23,1240.0,0.5246657412061343
24,1240.0,0.5246657412061343
30,1240.0,0.5246657412061343
28,1240.0,0.5246657412061343
0,1280.0,0.5246657412061343
26,1280.0,0.5246657412061343
2,1280.0,0.5246657412061343
3,1280.0,0.5246657412061343
4,1280.0,0.5246657412061343
5,1280.0,0.5246657412061343
6,1280.0,0.5246657412061343
7,1280.0,0.5246657412061343
8,1280.0,0.5246657412061343
9,1280.0,0.5246657412061343
10,1280.0,0.5246657412061343
11,1280.0,0.5246657412061343
12,1280.0,0.5246657412061343
13,1280.0,0.5246657412061343
14,1280.0,0.5246657412061343
27,1280.0,0.5246657412061343
16,1280.0,0.5246657412061343
29,1280.0,0.5246657412061343
18,1280.0,0.5246657412061343
20,1280.0,0.5246657412061343
21,1280.0,0.5246657412061343
22,1280.0,0.5246657412061343
23,1280.0,0.5246657412061343
24,1280.0,0.5246657412061343
30,1280.0,0.5246657412061343
28,1280.0,0.5246657412061343
31,1280.0,0.5246657412061343
0,1320.0,0.5246657412061343
26,1320.0,0.5246657412061343
2,1320.0,0.5246657412061343
3,1320.0,0.5246657412061343
4,1320.0,0.5246657412061343
5,1320.0,0.5246657412061343
6,1320.0,0.5246657412061343
7,1320.0,0.5246657412061343
8,1320.0,0.5246657412061343
9,1320.0,0.5246657412061343
10,1320.0,0.5246657412061343
11,1320.0,0.5246657412061343
31,1320.0,0.5246657412061343
13,1320.0,0.5246657412061343
14,1320.0,0.5246657412061343
27,1320.0,0.5246657412061343
16,1320.0,0.5246657412061343
29,1320.0,0.5246657412061343
18,1320.0,0.5246657412061343
20,1320.0,0.5246657412061343
21,1320.0,0.5246657412061343
22,1320.0,0.5246657412061343
23,1320.0,0.5246657412061343
24,1320.0,0.5246657412061343
30,1320.0,0.5246657412061343
28,1320.0,0.5246657412061343
0,1360.0,0.5246657412061343
26,1360.0,0.5246657412061343
2,1360.0,0.5246657412061343
3,1360.0,0.5246657412061343
4,1360.0,0.5246657412061343
5,1360.0,0.5246657412061343
6,1360.0,0.5246657412061343
7,1360.0,0.5246657412061343
8,1360.0,0.5246657412061343
9,1360.0,0.5246657412061343
10,1360.0,0.5246657412061343
11,1360.0,0.5246657412061343
31,1360.0,0.5246657412061343
13,1360.0,0.5246657412061343
14,1360.0,0.5246657412061343
27,1360.0,0.5246657412061343
16,1360.0,0.5246657412061343
29,1360.0,0.5246657412061343
18,1360.0,0.5246657412061343
20,1360.0,0.5246657412061343
21,1360.0,0.5246657412061343
22,1360.0,0.5246657412061343
23,1360.0,0.5246657412061343
24,1360.0,0.5246657412061343
30,1360.0,0.5246657412061343
28,1360.0,0.5246657412061343
32,1360.0,0.5246657412061343
0,1400.0,0.5246657412061343
26,1400.0,0.5246657412061343
2,1400.0,0.5246657412061343
3,1400.0,0.5246657412061343
4,1400.0,0.5246657412061343
5,1400.0,0.5246657412061343
6,1400.0,0.5246657412061343
7,1400.0,0.5246657412061343
8,1400.0,0.5246657412061343
9,1400.0,0.5246657412061343
10,1400.0,0.5246657412061343
11,1400.0,0.5246657412061343
31,1400.0,0.5246657412061343
13,1400.0,0.5246657412061343
14,1400.0,0.5246657412061343
27,1400.0,0.5246657412061343
16,1400.0,0.5246657412061343
29,1400.0,1.0
18,1400.0,0.5246657412061343
20,1400.0,0.5246657412061343
21,1400.0,0.5246657412061343
22,1400.0,0.5246657412061343
23,1400.0,0.5246657412061343
24,1400.0,0.5246657412061343
30,1400.0,0.5246657412061343
28,1400.0,0.5246657412061343
32,1400.0,0.5246657412061343
0,1440.0,0.5246657412061343
26,1440.0,0.5246657412061343
2,1440.0,0.5246657412061343
3,1440.0,0.5246657412061343
4,1440.0,0.5246657412061343
5,1440.0,0.5246657412061343
6,1440.0,0.5246657412061343
7,1440.0,0.5246657412061343
8,1440.0,0.5246657412061343
9,1440.0,0.5246657412061343
10,1440.0,0.5246657412061343
11,1440.0,0.5246657412061343
31,1440.0,0.5246657412061343
13,1440.0,0.5246657412061343
14,1440.0,0.5246657412061343
27,1440.0,0.5246657412061343
16,1440.0,0.5246657412061343
29,1440.0,0.5246657412061343
18,1440.0,0.5246657412061343
20,1440.0,0.5246657412061343
21,1440.0,0.5246657412061343
22,1440.0,0.5246657412061343
23,1440.0,0.5246657412061343
